time,1,2,3
1640014258139,2.67131e-05,-1.28476e-05,3.83221e-05,
1640014258159,2.57669e-05,-1.28476e-05,3.83221e-05,
1640014258179,2.57669e-05,-9.16794e-06,3.83221e-05,
1640014258199,2.57669e-05,-9.16794e-06,5.72139e-05,
1640014258219,2.66721e-05,-3.35276e-06,5.72139e-05,
1640014258239,2.66721e-05,-3.35276e-06,7.47219e-05,
1640014258259,2.33892e-05,-3.35276e-06,7.47219e-05,
1640014258279,2.33892e-05,-5.76209e-06,8.81264e-05,
1640014258299,2.33892e-05,-5.76209e-06,8.81264e-05,
1640014258319,2.6267e-05,-3.32855e-06,8.81264e-05,
1640014258339,2.6267e-05,-3.32855e-06,0.000104505,
1640014258359,2.32309e-05,-3.26987e-06,0.000104505,
1640014258379,2.32309e-05,-3.26987e-06,0.000112755,
1640014258399,2.28584e-05,-3.26987e-06,0.000112755,
1640014258419,2.28584e-05,-4.31109e-06,0.000112755,
1640014258439,2.28584e-05,-4.31109e-06,0.000114753,
1640014258459,2.40458e-05,2.93367e-07,0.000114753,
1640014258479,2.40458e-05,2.93367e-07,0.000113645,
1640014258499,2.28314e-05,2.93367e-07,0.000113645,
1640014258519,2.28314e-05,4.20958e-07,0.000115892,
1640014258539,2.28314e-05,4.20958e-07,0.000115892,
1640014258559,2.25827e-05,-3.63961e-06,0.000115892,
1640014258579,2.25827e-05,-3.63961e-06,0.000116309,
1640014258599,2.34963e-05,-3.41888e-06,0.000116309,
1640014258619,2.34963e-05,-3.41888e-06,0.000121109,
1640014258639,2.32747e-05,-3.41888e-06,0.000121109,
1640014258659,2.32747e-05,-1.1418e-06,0.000121109,
1640014258679,2.32747e-05,-1.1418e-06,0.000126081,
1640014258699,2.33343e-05,-1.27591e-06,0.000126081,
1640014258719,2.33343e-05,-1.27591e-06,0.00013197,
1640014258739,2.38968e-05,-1.27591e-06,0.00013197,
1640014258759,2.38968e-05,1.22003e-06,0.000130309,
1640014258779,2.38968e-05,1.22003e-06,0.000130309,
1640014258799,2.25101e-05,-6.74557e-06,0.000130309,
1640014258819,2.25101e-05,-6.74557e-06,0.000122721,
1640014258839,2.32421e-05,-7.33044e-06,0.000122721,
1640014258859,2.32421e-05,-7.33044e-06,0.000107726,
1640014258879,2.35811e-05,-7.33044e-06,0.000107726,
1640014258899,2.35811e-05,-7.87154e-06,0.000107726,
1640014258919,2.35811e-05,-7.87154e-06,7.66469e-05,
1640014258939,2.49166e-05,-1.01253e-05,7.66469e-05,
1640014258959,2.49166e-05,-1.01253e-05,5.18598e-05,
1640014258979,2.54605e-05,-1.01253e-05,5.18598e-05,
1640014258999,2.54605e-05,-1.07447e-05,3.27444e-05,
1640014259019,2.54605e-05,-1.07447e-05,3.27444e-05,
1640014259039,2.37301e-05,-1.17524e-05,3.27444e-05,
1640014259059,2.37301e-05,-1.17524e-05,1.56322e-05,
1640014259079,2.32924e-05,-1.42576e-05,1.56322e-05,
1640014259099,2.32924e-05,-1.42576e-05,6.52392e-06,
1640014259119,2.2782e-05,-1.42576e-05,6.52392e-06,
1640014259139,2.2782e-05,-1.3697e-05,6.52392e-06,
1640014259159,2.2782e-05,-1.3697e-05,3.65544e-06,
1640014259179,2.2945e-05,-1.33794e-05,3.65544e-06,
1640014259199,2.2945e-05,-1.33794e-05,3.66103e-06,
1640014259219,2.29385e-05,-1.33794e-05,3.66103e-06,
1640014259239,2.29385e-05,-1.33477e-05,3.63868e-06,
1640014259259,2.29385e-05,-1.33477e-05,3.63868e-06,
1640014259279,2.29524e-05,-1.33319e-05,3.63868e-06,
1640014259299,2.29524e-05,-1.33319e-05,3.6722e-06,
1640014259319,2.29506e-05,-1.32872e-05,3.6722e-06,
1640014259339,2.29506e-05,-1.32872e-05,3.66569e-06,
1640014259359,2.29022e-05,-1.32872e-05,3.66569e-06,
1640014259379,2.29022e-05,-1.33207e-05,3.66569e-06,
1640014259399,2.29022e-05,-1.33207e-05,3.64892e-06,
1640014259419,2.29487e-05,-1.33626e-05,3.64892e-06,
1640014259439,2.29487e-05,-1.33626e-05,3.6601e-06,
1640014259459,2.29515e-05,-1.33626e-05,3.6601e-06,
1640014259479,2.29515e-05,-1.33729e-05,3.61819e-06,
1640014259499,2.29515e-05,-1.33729e-05,3.61819e-06,
1640014259519,2.28956e-05,-1.33449e-05,3.61819e-06,
1640014259539,2.28956e-05,-1.33449e-05,3.65824e-06,
1640014259559,2.28733e-05,-1.33542e-05,3.65824e-06,
1640014259579,2.28733e-05,-1.33542e-05,3.65824e-06,
1640014259599,2.28817e-05,-1.33542e-05,3.65824e-06,
1640014259619,2.28817e-05,-1.33887e-05,3.65824e-06,
1640014259639,2.28817e-05,-1.33887e-05,3.63961e-06,
1640014259659,2.29096e-05,-1.33514e-05,3.63961e-06,
1640014259679,2.29096e-05,-1.33514e-05,3.63868e-06,
1640014259699,2.28835e-05,-1.33514e-05,3.63868e-06,
1640014259719,2.28835e-05,-1.3276e-05,5.36908e-06,
1640014259739,2.28835e-05,-1.3276e-05,5.36908e-06,
1640014259759,2.29804e-05,-1.37193e-05,5.36908e-06,
1640014259779,2.29804e-05,-1.37193e-05,5.34579e-06,
1640014259799,2.2972e-05,-1.29817e-05,5.34579e-06,
1640014259819,2.2972e-05,-1.29817e-05,4.98071e-06,
1640014259839,2.28314e-05,-1.29817e-05,4.98071e-06,
1640014259859,2.28314e-05,-1.33552e-05,4.98071e-06,
1640014259879,2.28314e-05,-1.33552e-05,3.62471e-06,
1640014259899,2.29282e-05,-1.33608e-05,3.62471e-06,
1640014259919,2.29282e-05,-1.33608e-05,3.59677e-06,
1640014259939,2.29748e-05,-1.33608e-05,3.59677e-06,
1640014259959,2.29748e-05,-1.3358e-05,3.60515e-06,
1640014259979,2.29748e-05,-1.3358e-05,3.60515e-06,
1640014259999,2.289e-05,-1.33328e-05,3.60515e-06,
1640014260019,2.289e-05,-1.33328e-05,3.55486e-06,
1640014260039,2.28686e-05,-1.33729e-05,3.55486e-06,
1640014260059,2.28686e-05,-1.33729e-05,3.6601e-06,
1640014260079,2.29254e-05,-1.33729e-05,3.6601e-06,
1640014260099,2.29254e-05,-1.33617e-05,3.6601e-06,
1640014260119,2.29254e-05,-1.33617e-05,3.62005e-06,
1640014260139,2.28863e-05,-1.33635e-05,3.62005e-06,
1640014260159,2.28863e-05,-1.33635e-05,3.64985e-06,
1640014260179,2.28807e-05,-1.33635e-05,3.64985e-06,
1640014260199,2.28807e-05,-1.33784e-05,3.5651e-06,
1640014260219,2.28807e-05,-1.33784e-05,3.5651e-06,
1640014260239,2.29077e-05,-1.33235e-05,3.5651e-06,
1640014260259,2.29077e-05,-1.33235e-05,3.57535e-06,
1640014260279,2.29152e-05,-1.33347e-05,3.57535e-06,
1640014260299,2.29152e-05,-1.33347e-05,3.58652e-06,
1640014260319,2.2891e-05,-1.33347e-05,3.58652e-06,
1640014260339,2.2891e-05,-1.33505e-05,3.58652e-06,
1640014260359,2.2891e-05,-1.33505e-05,3.65078e-06,
1640014260379,2.29403e-05,-1.33244e-05,3.65078e-06,
1640014260399,2.29403e-05,-1.33244e-05,3.62843e-06,
1640014260419,2.28295e-05,-1.33244e-05,3.62843e-06,
1640014260439,2.28295e-05,-1.33067e-05,3.675e-06,
1640014260459,2.28295e-05,-1.33067e-05,3.675e-06,
1640014260479,2.29077e-05,-1.33403e-05,3.675e-06,
1640014260499,2.29077e-05,-1.33403e-05,3.5977e-06,
1640014260519,2.28574e-05,-1.33533e-05,3.5977e-06,
1640014260539,2.28574e-05,-1.33533e-05,3.65265e-06,
1640014260559,2.28863e-05,-1.33533e-05,3.65265e-06,
1640014260579,2.28863e-05,-1.33514e-05,3.65265e-06,
1640014260599,2.28863e-05,-1.33514e-05,3.60515e-06,
1640014260619,2.29171e-05,-1.33477e-05,3.60515e-06,
1640014260639,2.29171e-05,-1.33477e-05,3.58746e-06,
1640014260659,2.2918e-05,-1.33477e-05,3.58746e-06,
1640014260679,2.2918e-05,-1.33663e-05,3.60329e-06,
1640014260699,2.2918e-05,-1.33663e-05,3.60329e-06,
1640014260719,2.28984e-05,-1.33486e-05,3.60329e-06,
1640014260739,2.28984e-05,-1.33486e-05,3.60422e-06,
1640014260759,2.28528e-05,-1.33393e-05,3.60422e-06,
1640014260779,2.28528e-05,-1.33393e-05,3.58466e-06,
1640014260799,2.28556e-05,-1.33393e-05,3.58466e-06,
1640014260819,2.28556e-05,-1.32862e-05,3.58466e-06,
1640014260839,2.28556e-05,-1.32862e-05,3.58839e-06,
1640014260859,2.28947e-05,-1.33794e-05,3.58839e-06,
1640014260879,2.28947e-05,-1.33794e-05,3.57535e-06,
1640014260899,2.28351e-05,-1.33794e-05,3.57535e-06,
1640014260919,2.28351e-05,-1.3357e-05,3.60142e-06,
1640014260939,2.28351e-05,-1.3357e-05,3.60142e-06,
1640014260959,2.28276e-05,-1.3358e-05,3.60142e-06,
1640014260979,2.28276e-05,-1.3358e-05,3.61074e-06,
1640014260999,2.28714e-05,-1.33663e-05,3.61074e-06,
1640014261019,2.28714e-05,-1.33663e-05,3.5679e-06,
1640014261039,2.28798e-05,-1.33663e-05,3.5679e-06,
1640014261059,2.28798e-05,-1.33449e-05,3.5679e-06,
1640014261079,2.28798e-05,-1.33449e-05,3.57162e-06,
1640014261099,2.28267e-05,-1.34241e-05,3.57162e-06,
1640014261119,2.28267e-05,-1.34241e-05,3.62564e-06,
1640014261139,2.28845e-05,-1.34241e-05,3.62564e-06,
1640014261190,2.28835e-05,-1.33747e-05,3.60049e-06,
1640014261210,2.28835e-05,-1.33747e-05,3.60329e-06,
1640014261230,2.28835e-05,-1.33747e-05,3.60329e-06,
1640014261250,2.39247e-05,-1.41691e-05,3.60329e-06,
1640014261270,2.39247e-05,-1.41691e-05,3.8296e-06,
1640014261290,2.63685e-05,-1.52867e-05,3.8296e-06,
1640014261310,2.63685e-05,-1.52867e-05,3.61167e-06,
1640014261330,2.60696e-05,-1.52867e-05,3.61167e-06,
1640014261350,2.60696e-05,-1.49412e-05,3.61167e-06,
1640014261370,2.60696e-05,-1.49412e-05,4.12948e-06,
1640014261390,2.66209e-05,-1.47689e-05,4.12948e-06,
1640014261410,2.66209e-05,-1.47689e-05,4.41261e-06,
1640014261430,2.73772e-05,-1.47689e-05,4.41261e-06,
1640014261450,2.73772e-05,-1.51945e-05,3.99258e-06,
1640014261470,2.73772e-05,-1.51945e-05,3.99258e-06,
1640014261490,2.54763e-05,-1.45938e-05,3.99258e-06,
1640014261510,2.54763e-05,-1.45938e-05,4.3679e-06,
1640014261530,2.4749e-05,-1.45836e-05,4.3679e-06,
1640014261550,2.4749e-05,-1.45836e-05,4.04101e-06,
1640014261570,2.39173e-05,-1.45836e-05,4.04101e-06,
1640014261590,2.39173e-05,-1.42856e-05,4.04101e-06,
1640014261610,2.39173e-05,-1.42856e-05,4.41261e-06,
1640014261630,2.31434e-05,-1.34353e-05,4.41261e-06,
1640014261650,2.31434e-05,-1.34353e-05,4.21144e-06,
1640014261670,2.27755e-05,-1.34353e-05,4.21144e-06,
1640014261690,2.27755e-05,-1.33868e-05,3.68617e-06,
1640014261710,2.27755e-05,-1.33868e-05,3.68617e-06,
1640014261730,2.25175e-05,-1.3141e-05,3.68617e-06,
1640014261750,2.25175e-05,-1.3141e-05,4.15091e-06,
1640014261770,2.22111e-05,-1.29221e-05,4.15091e-06,
1640014261790,2.22111e-05,-1.29221e-05,3.63216e-06,
1640014261810,2.21543e-05,-1.29221e-05,3.63216e-06,
1640014261830,2.21543e-05,-1.26651e-05,3.63216e-06,
1640014261850,2.21543e-05,-1.26651e-05,3.83891e-06,
1640014261870,2.25781e-05,-1.28122e-05,3.83891e-06,
1640014261890,2.25781e-05,-1.28122e-05,2.83588e-06,
1640014261910,2.32002e-05,-1.28122e-05,2.83588e-06,
1640014261930,2.32002e-05,-1.28746e-05,2.13273e-06,
1640014261950,2.32002e-05,-1.28746e-05,2.13273e-06,
1640014261970,2.4369e-05,-1.39298e-05,2.13273e-06,
1640014261990,2.4369e-05,-1.39298e-05,2.6254e-06,
1640014262010,2.29208e-05,-1.28755e-05,2.6254e-06,
1640014262030,2.29208e-05,-1.28755e-05,2.07685e-06,
1640014262050,2.29152e-05,-1.28755e-05,2.07685e-06,
1640014262070,2.29152e-05,-1.3032e-05,2.07685e-06,
1640014262090,2.29152e-05,-1.3032e-05,2.33948e-06,
1640014262110,2.28127e-05,-1.28718e-05,2.33948e-06,
1640014262130,2.28127e-05,-1.28718e-05,2.21841e-06,
1640014262150,2.32412e-05,-1.28718e-05,2.21841e-06,
1640014262170,2.32412e-05,-1.30935e-05,1.70711e-06,
1640014262190,2.32412e-05,-1.30935e-05,1.70711e-06,
1640014262210,2.32803e-05,-1.34632e-05,1.70711e-06,
1640014262230,2.32803e-05,-1.34632e-05,2.38884e-06,
1640014262250,2.31965e-05,-1.36942e-05,2.38884e-06,
1640014262270,2.31965e-05,-1.36942e-05,2.12807e-06,
1640014262290,2.26293e-05,-1.36942e-05,2.12807e-06,
1640014262310,2.26293e-05,-1.38823e-05,2.12807e-06,
1640014262330,2.26293e-05,-1.38823e-05,2.07219e-06,
1640014262350,2.3948e-05,-1.35098e-05,2.07219e-06,
1640014262370,2.3948e-05,-1.35098e-05,1.8971e-06,
1640014262390,2.32151e-05,-1.35098e-05,1.8971e-06,
1640014262410,2.32151e-05,-1.40015e-05,1.6382e-06,
1640014262430,2.32151e-05,-1.40015e-05,1.6382e-06,
1640014262450,2.30093e-05,-1.37808e-05,1.6382e-06,
1640014262470,2.30093e-05,-1.37808e-05,2.36183e-06,
1640014262490,2.32616e-05,-1.37836e-05,2.36183e-06,
1640014262510,2.32616e-05,-1.37836e-05,1.8971e-06,
1640014262530,2.31154e-05,-1.37836e-05,1.8971e-06,
1640014262550,2.31154e-05,-1.38851e-05,1.8971e-06,
1640014262570,2.31154e-05,-1.38851e-05,2.2985e-06,
1640014262590,2.32775e-05,-1.38665e-05,2.2985e-06,
1640014262610,2.32775e-05,-1.38665e-05,2.53692e-06,
1640014262630,2.32477e-05,-1.38665e-05,2.53692e-06,
1640014262650,2.32477e-05,-1.37798e-05,2.41399e-06,
1640014262670,2.32477e-05,-1.37798e-05,2.41399e-06,
1640014262690,2.32179e-05,-1.38888e-05,2.41399e-06,
1640014262710,2.32179e-05,-1.38888e-05,2.75858e-06,
1640014262730,2.3271e-05,-1.42474e-05,2.75858e-06,
1640014262750,2.3271e-05,-1.42474e-05,2.37301e-06,
1640014262770,2.34302e-05,-1.42474e-05,2.37301e-06,
1640014262790,2.34302e-05,-1.45631e-05,2.37301e-06,
1640014262810,2.34302e-05,-1.45631e-05,2.53599e-06,
1640014262830,2.33073e-05,-1.48835e-05,2.53599e-06,
1640014262850,2.33073e-05,-1.48835e-05,2.66544e-06,
1640014262870,2.308e-05,-1.48835e-05,2.66544e-06,
1640014262890,2.308e-05,-1.48248e-05,2.4382e-06,
1640014262910,2.308e-05,-1.48248e-05,2.4382e-06,
1640014262930,2.29971e-05,-1.49161e-05,2.4382e-06,
1640014262950,2.29971e-05,-1.49161e-05,2.80794e-06,
1640014262970,2.35047e-05,-1.48239e-05,2.80794e-06,
1640014262990,2.35047e-05,-1.48239e-05,2.7623e-06,
1640014263010,2.31797e-05,-1.48239e-05,2.7623e-06,
1640014263030,2.31797e-05,-1.39317e-05,2.7623e-06,
1640014263050,2.31797e-05,-1.39317e-05,3.07057e-06,
1640014263070,2.31974e-05,-1.33282e-05,3.07057e-06,
1640014263090,2.31974e-05,-1.33282e-05,3.91621e-06,
1640014263110,2.31341e-05,-1.33282e-05,3.91621e-06,
1640014263130,2.31341e-05,-1.31549e-05,2.74554e-06,
1640014263150,2.31341e-05,-1.31549e-05,2.74554e-06,
1640014263170,2.29748e-05,-1.32276e-05,2.74554e-06,
1640014263190,2.29748e-05,-1.32276e-05,3.05381e-06,
1640014263210,2.30465e-05,-1.30264e-05,3.05381e-06,
1640014263230,2.30465e-05,-1.30264e-05,2.90573e-06,
1640014263250,2.34814e-05,-1.30264e-05,2.90573e-06,
1640014263270,2.34814e-05,-1.28848e-05,2.90573e-06,
1640014263290,2.34814e-05,-1.28848e-05,3.00072e-06,
1640014263310,2.37282e-05,-1.2788e-05,3.00072e-06,
1640014263330,2.37282e-05,-1.2788e-05,3.36487e-06,
1640014263350,2.35885e-05,-1.2788e-05,3.36487e-06,
1640014263370,2.35885e-05,-1.28997e-05,3.13949e-06,
1640014263390,2.35885e-05,-1.28997e-05,3.13949e-06,
1640014263410,2.35885e-05,-1.27945e-05,3.13949e-06,
1640014263430,2.35885e-05,-1.27945e-05,3.41982e-06,
1640014263450,2.35857e-05,-1.27377e-05,3.41982e-06,
1640014263470,2.35857e-05,-1.27377e-05,2.93274e-06,
1640014263490,2.346e-05,-1.27377e-05,2.93274e-06,
1640014263510,2.346e-05,-1.29892e-05,2.93274e-06,
1640014263530,2.346e-05,-1.29892e-05,2.98116e-06,
1640014263550,2.35336e-05,-1.29221e-05,2.98116e-06,
1640014263570,2.35336e-05,-1.29221e-05,2.98955e-06,
1640014263590,2.36379e-05,-1.29221e-05,2.98955e-06,
1640014263610,2.36379e-05,-1.29333e-05,2.63192e-06,
1640014263630,2.36379e-05,-1.29333e-05,2.63192e-06,
1640014263650,2.37031e-05,-1.29808e-05,2.63192e-06,
1640014263670,2.37031e-05,-1.29808e-05,3.01655e-06,
1640014263690,2.3393e-05,-1.28988e-05,3.01655e-06,
1640014263710,2.3393e-05,-1.28988e-05,2.33203e-06,
1640014263730,2.34004e-05,-1.28988e-05,2.33203e-06,
1640014263750,2.34004e-05,-1.29212e-05,2.33203e-06,
1640014263770,2.34004e-05,-1.29212e-05,2.71294e-06,
1640014263790,2.3583e-05,-1.28681e-05,2.71294e-06,
1640014263810,2.3583e-05,-1.28681e-05,2.96533e-06,
1640014263830,2.35057e-05,-1.28681e-05,2.96533e-06,
1640014263850,2.35057e-05,-1.29035e-05,2.28174e-06,
1640014263870,2.35057e-05,-1.29035e-05,2.28174e-06,
1640014263890,2.35308e-05,-1.28569e-05,2.28174e-06,
1640014263910,2.35308e-05,-1.28569e-05,2.75206e-06,
1640014263930,2.33576e-05,-1.28048e-05,2.75206e-06,
1640014263950,2.33576e-05,-1.28048e-05,2.24542e-06,
1640014263970,2.31415e-05,-1.28048e-05,2.24542e-06,
1640014263990,2.31415e-05,-1.28513e-05,2.24542e-06,
1640014264010,2.31415e-05,-1.28513e-05,2.57045e-06,
1640014264030,2.33445e-05,-1.27191e-05,2.57045e-06,
1640014264050,2.33445e-05,-1.27191e-05,2.93087e-06,
1640014264070,2.34116e-05,-1.27191e-05,2.93087e-06,
1640014264090,2.34116e-05,-1.26781e-05,2.38512e-06,
1640014264110,2.34116e-05,-1.26781e-05,2.38512e-06,
1640014264130,2.3393e-05,-1.30888e-05,2.38512e-06,
1640014264150,2.3393e-05,-1.30888e-05,2.7502e-06,
1640014264170,2.3271e-05,-1.32332e-05,2.7502e-06,
1640014264190,2.3271e-05,-1.32332e-05,2.38325e-06,
1640014264210,2.32756e-05,-1.32332e-05,2.38325e-06,
1640014264230,2.32756e-05,-1.35191e-05,2.38325e-06,
1640014264250,2.32756e-05,-1.35191e-05,2.65241e-06,
1640014264270,2.38409e-05,-1.36495e-05,2.65241e-06,
1640014264290,2.38409e-05,-1.36495e-05,2.77534e-06,
1640014264310,2.37841e-05,-1.36495e-05,2.77534e-06,
1640014264330,2.37841e-05,-1.39056e-05,2.26032e-06,
1640014264350,2.37841e-05,-1.39056e-05,2.26032e-06,
1640014264370,2.42312e-05,-1.35535e-05,2.26032e-06,
1640014264390,2.42312e-05,-1.35535e-05,3.37884e-06,
1640014264410,2.41688e-05,-1.34623e-05,3.37884e-06,
1640014264430,2.41688e-05,-1.34623e-05,3.41888e-06,
1640014264450,2.44649e-05,-1.34623e-05,3.41888e-06,
1640014264470,2.44649e-05,-1.35507e-05,3.41888e-06,
1640014264490,2.44649e-05,-1.35507e-05,3.88827e-06,
1640014264510,2.42991e-05,-1.34297e-05,3.88827e-06,
1640014264530,2.42991e-05,-1.34297e-05,4.45172e-06,
1640014264550,2.45189e-05,-1.34297e-05,4.45172e-06,
1640014264570,2.45189e-05,-1.33747e-05,4.14904e-06,
1640014264590,2.45189e-05,-1.33747e-05,4.14904e-06,
1640014264610,2.4314e-05,-1.34977e-05,4.14904e-06,
1640014264630,2.4314e-05,-1.34977e-05,4.19747e-06,
1640014264650,2.45711e-05,-1.42828e-05,4.19747e-06,
1640014264670,2.45711e-05,-1.42828e-05,4.29992e-06,
1640014264690,2.441e-05,-1.42828e-05,4.29992e-06,
1640014264710,2.441e-05,-1.39512e-05,4.29992e-06,
1640014264730,2.441e-05,-1.39512e-05,4.73391e-06,
1640014264750,2.45245e-05,-1.38609e-05,4.73391e-06,
1640014264770,2.45245e-05,-1.38609e-05,4.8941e-06,
1640014264790,2.43029e-05,-1.38609e-05,4.8941e-06,
1640014264810,2.43029e-05,-1.33244e-05,3.97675e-06,
1640014264830,2.43029e-05,-1.33244e-05,3.97675e-06,
1640014264850,2.41222e-05,-1.36737e-05,3.97675e-06,
1640014264870,2.41222e-05,-1.36737e-05,4.2757e-06,
1640014264890,2.43206e-05,-1.35899e-05,4.2757e-06,
1640014264910,2.43206e-05,-1.35899e-05,4.02424e-06,
1640014264930,2.41082e-05,-1.35899e-05,4.02424e-06,
1640014264950,2.41082e-05,-1.35591e-05,4.02424e-06,
1640014264970,2.41082e-05,-1.35591e-05,4.07267e-06,
1640014264990,2.40775e-05,-1.34846e-05,4.07267e-06,
1640014265010,2.40775e-05,-1.34846e-05,4.40329e-06,
1640014265030,2.39415e-05,-1.34846e-05,4.40329e-06,
1640014265050,2.39415e-05,-1.34222e-05,3.72902e-06,
1640014265070,2.39415e-05,-1.34222e-05,3.72902e-06,
