time,1,2,3
1640013796264,-18.467,0.158096,2.81788,
1640013796284,-18.467,0.0469482,2.8998,
1640013796304,-18.467,0.0469482,2.8998,
1640013796324,-18.4571,0.105251,2.8998,
1640013796344,-18.4571,0.105251,3.193,
1640013796364,-18.1162,0.105251,3.193,
1640013796384,-18.1162,0.228845,3.15612,
1640013796404,-18.1162,0.228845,3.15612,
1640013796424,-18.0466,0.125778,3.19634,
1640013796444,-18.0466,0.125778,3.19634,
1640013796464,-18.4109,0.160061,3.19634,
1640013796484,-18.4109,0.160061,3.2903,
1640013796504,-18.371,0.160061,3.2903,
1640013796524,-18.371,0.0200896,3.25583,
1640013796544,-18.371,0.0200896,3.25583,
1640013796564,-18.6212,0.02271,3.25583,
1640013796584,-18.6212,0.02271,3.26009,
1640013796604,-18.2233,0.02271,3.26009,
1640013796624,-18.2233,-0.104378,3.32255,
1640013796644,-18.2233,-0.104378,3.32255,
1640013796664,-18.102,-0.377551,3.19541,
1640013796684,-18.102,-0.377551,3.19541,
1640013796704,-17.9495,-0.374931,3.19541,
1640013796724,-17.9495,-0.374931,2.98579,
1640013796744,-17.8552,-0.374931,2.98579,
1640013796764,-17.8552,-0.421224,2.82733,
1640013796784,-17.8552,-0.421224,2.82733,
1640013796804,-17.5859,-0.556392,2.82733,
1640013796824,-17.5859,-0.556392,2.69277,
1640013796844,-16.9003,-0.556392,2.69277,
1640013796864,-16.9003,-0.633911,2.50929,
1640013796884,-16.9003,-0.633911,2.50929,
1640013796904,-15.4355,-0.77956,2.06633,
1640013796924,-15.4355,-0.77956,2.06633,
1640013796944,-12.0747,-1.51064,2.06633,
1640013796964,-12.0747,-1.51064,1.64524,
1640013796984,-8.07181,-1.51064,1.64524,
1640013797004,-8.07181,-1.82924,1.33629,
1640013797024,-8.07181,-1.82924,1.33629,
1640013797044,-4.8625,-1.327,1.33629,
1640013797064,-4.8625,-1.327,0.797509,
1640013797084,-1.46438,-1.327,0.797509,
1640013797104,-1.46438,-1.14314,0.0239087,
1640013797124,-1.46438,-1.14314,0.0239087,
1640013797144,-0.340465,-1.38923,-0.755066,
1640013797164,-0.340465,-1.38923,-0.755066,
1640013797184,-0.00759411,-1.4126,-0.755066,
1640013797204,-0.00759411,-1.4126,-1.17022,
1640013797224,0.347638,-1.4126,-1.17022,
1640013797244,0.347638,-1.10776,-1.27642,
1640013797264,0.347638,-1.10776,-1.27642,
