time,1,2,3
1640014419171,0.42606,1.68111,1.71606,
1640014419191,0.42606,1.68111,1.72108,
1640014419211,0.431704,1.68111,1.72108,
1640014419231,0.431704,1.68426,1.70171,
1640014419251,0.424967,1.68426,1.70171,
1640014419271,0.424967,1.67835,1.70171,
1640014419291,0.424967,1.67835,1.73505,
1640014419311,0.431522,1.67835,1.73505,
1640014419331,0.431522,1.67874,1.74027,
1640014419351,0.439169,1.67874,1.74027,
1640014419371,0.439169,1.6945,1.74716,
1640014419391,0.439169,1.6945,1.74716,
1640014419411,0.438259,1.69646,1.74716,
1640014419431,0.438259,1.69646,1.72798,
1640014419484,0.452461,1.69705,1.74195,
1640014419504,0.442447,1.69705,1.74195,
1640014419524,0.442447,1.69745,1.74511,
1640014419544,0.458469,1.69745,1.74511,
1640014419564,0.458469,1.69095,1.77156,
1640014419584,0.458469,1.69095,1.77156,
1640014419604,0.457377,1.69134,1.77156,
1640014419624,0.457377,1.69134,1.7643,
1640014419644,0.471215,1.69134,1.7643,
1640014419664,0.471215,1.68465,1.75256,
1640014419684,0.471215,1.68465,1.75256,
1640014419704,0.471215,1.69075,1.75256,
1640014419724,0.471215,1.69075,1.75629,
1640014419744,0.461747,1.69075,1.75629,
1640014419764,0.461747,1.67481,1.73673,
1640014419784,0.461929,1.67481,1.73673,
1640014419804,0.461929,1.68977,1.74884,
1640014419824,0.461929,1.68977,1.74884,
1640014419844,0.476859,1.68642,1.74884,
1640014419864,0.476859,1.68642,1.74977,
1640014419884,0.461747,1.68642,1.74977,
1640014419904,0.461747,1.70375,1.73803,
1640014419924,0.484688,1.70375,1.73803,
1640014419944,0.484688,1.69095,1.73803,
1640014419964,0.484688,1.69095,1.74865,
1640014419984,0.482867,1.69095,1.74865,
1640014420004,0.482867,1.69843,1.73803,
1640014420024,0.4805,1.69843,1.73803,
1640014420044,0.4805,1.68859,1.72779,
1640014420064,0.422418,1.68859,1.72779,
1640014420084,0.422418,1.67225,1.72779,
1640014420104,0.422418,1.67225,1.71922,
1640014420124,0.484324,1.67225,1.71922,
1640014420144,0.484324,1.67008,1.74418,
1640014420164,0.464478,1.67008,1.74418,
1640014420184,0.464478,1.69863,1.74418,
1640014420204,0.464478,1.69863,1.75647,
1640014420224,0.487966,1.69863,1.75647,
1640014420244,0.487966,1.7071,1.80472,
1640014420264,0.523107,1.7071,1.80472,
1640014420284,0.523107,1.72147,1.8334,
1640014420304,0.523107,1.72147,1.8334,
1640014420324,0.489058,1.65925,1.8334,
1640014420344,0.489058,1.65925,1.79484,
1640014420364,0.475585,1.65925,1.79484,
1640014420384,0.475585,1.66279,1.77305,
1640014420404,0.477405,1.66279,1.77305,
1640014420424,0.477405,1.65236,1.77305,
1640014420444,0.477405,1.65236,1.73803,
1640014420464,0.472125,1.65236,1.73803,
1640014420484,0.472125,1.66102,1.75741,
1640014420504,0.481229,1.66102,1.75741,
1640014420524,0.481229,1.67441,1.74176,
1640014420544,0.481229,1.67441,1.74176,
1640014420564,0.48833,1.69686,1.74176,
1640014420584,0.48833,1.69686,1.76076,
1640014420604,0.488512,1.69686,1.76076,
1640014420624,0.488512,1.70788,1.74921,
1640014420644,0.489787,1.70788,1.74921,
1640014420664,0.489787,1.69843,1.74921,
1640014420684,0.489787,1.69843,1.75107,
1640014420704,0.469576,1.69843,1.75107,
1640014420724,0.469576,1.68957,1.75275,
1640014420744,0.503078,1.68957,1.75275,
1640014420764,0.503078,1.68623,1.74139,
1640014420784,0.503078,1.68623,1.74139,
1640014420804,0.495249,1.69154,1.74139,
1640014420824,0.495249,1.69154,1.74362,
1640014420844,0.471579,1.69154,1.74362,
1640014420864,0.471579,1.69824,1.76094,
1640014420884,0.481047,1.69824,1.76094,
1640014420904,0.481047,1.6878,1.76094,
1640014420924,0.481047,1.6878,1.75387,
1640014420944,0.491243,1.6878,1.75387,
1640014420964,0.491243,1.69922,1.74604,
1640014420984,0.484506,1.69922,1.74604,
1640014421004,0.484506,1.68406,1.75908,
1640014421024,0.484506,1.68406,1.75908,
1640014421044,0.485417,1.68898,1.75908,
1640014421064,0.485417,1.68898,1.7399,
1640014421084,0.495977,1.68898,1.7399,
1640014421104,0.495977,1.6876,1.73654,
1640014421124,0.500529,1.6876,1.73654,
1640014421144,0.500529,1.69607,1.73654,
1640014421164,0.500529,1.69607,1.73487,
1640014421184,0.512182,1.69607,1.73487,
1640014421204,0.512182,1.69587,1.74101,
1640014421224,0.494885,1.69587,1.74101,
1640014421244,0.494885,1.70099,1.73058,
1640014421264,0.494885,1.70099,1.73058,
1640014421284,0.505627,1.69331,1.73058,
1640014421304,0.505627,1.69331,1.74642,
1640014421324,0.508176,1.69331,1.74642,
1640014421344,0.508176,1.6815,1.74716,
1640014421364,0.50672,1.6815,1.74716,
1640014421384,0.50672,1.69312,1.74716,
1640014421404,0.50672,1.69312,1.72388,
1640014421424,0.504353,1.69312,1.72388,
1640014421444,0.504353,1.68682,1.75945,
1640014421464,0.49361,1.68682,1.75945,
1640014421484,0.49361,1.68347,1.7412,
1640014421504,0.49361,1.68347,1.7412,
1640014421524,0.495795,1.69784,1.7412,
1640014421544,0.495795,1.69784,1.73002,
1640014421564,0.496523,1.69784,1.73002,
1640014421584,0.496523,1.68662,1.74437,
1640014421604,0.508722,1.68662,1.74437,
1640014421624,0.508722,1.69292,1.74437,
1640014421644,0.508722,1.69292,1.73766,
1640014421664,0.495977,1.69292,1.73766,
1640014421684,0.495977,1.68957,1.73617,
1640014421704,0.49707,1.68957,1.73617,
1640014421724,0.49707,1.68721,1.73412,
1640014421744,0.49707,1.68721,1.73412,
1640014421764,0.507266,1.6813,1.73412,
1640014421784,0.507266,1.6813,1.7345,
1640014421804,0.499437,1.6813,1.7345,
1640014421824,0.499437,1.67894,1.73356,
1640014421844,0.495431,1.67894,1.73356,
1640014421864,0.495431,1.69981,1.73356,
1640014421884,0.495431,1.69981,1.73915,
1640014421904,0.505081,1.69981,1.73915,
1640014421924,0.505081,1.6943,1.73654,
1640014421944,0.495431,1.6943,1.73654,
1640014421964,0.495431,1.7004,1.73263,
1640014421984,0.495431,1.7004,1.73263,
1640014422004,0.502532,1.70257,1.73263,
1640014422024,0.502532,1.70257,1.73785,
1640014422044,0.499619,1.70257,1.73785,
1640014422064,0.499619,1.69666,1.7548,
1640014422084,0.507812,1.69666,1.7548,
1640014422104,0.507812,1.69115,1.7548,
1640014422124,0.507812,1.69115,1.72686,
1640014422144,0.505081,1.69115,1.72686,
1640014422164,0.505081,1.68918,1.74083,
1640014422184,0.497252,1.68918,1.74083,
1640014422204,0.497252,1.69666,1.73915,
1640014422224,0.497252,1.69666,1.73915,
1640014422244,0.517644,1.69134,1.73915,
1640014422264,0.517644,1.69134,1.73505,
1640014422284,0.499801,1.69134,1.73505,
1640014422304,0.499801,1.69134,1.73878,
1640014422324,0.506355,1.69134,1.73878,
1640014422344,0.506355,1.67894,1.73431,
1640014422364,0.506355,1.67894,1.73431,
1640014422384,0.501986,1.69233,1.73431,
1640014422404,0.501986,1.69233,1.73971,
1640014422424,0.509269,1.69233,1.73971,
1640014422444,0.509269,1.6945,1.73189,
1640014422464,0.509269,1.6945,1.73189,
1640014422484,0.514185,1.69548,1.73189,
1640014422504,0.514185,1.69548,1.73729,
1640014422524,0.503078,1.69548,1.73729,
1640014422544,0.503078,1.69902,1.72611,
1640014422564,0.505991,1.69902,1.72611,
1640014422584,0.505991,1.69115,1.72611,
1640014422604,0.505991,1.69115,1.73338,
1640014422624,0.509815,1.69115,1.73338,
1640014422644,0.509815,1.69272,1.7412,
1640014422664,0.505627,1.69272,1.7412,
1640014422684,0.505627,1.69961,1.73338,
1640014422704,0.505627,1.69961,1.73338,
1640014422724,0.49798,1.68938,1.73338,
1640014422744,0.49798,1.68938,1.7399,
1640014422764,0.510179,1.68938,1.7399,
1640014422784,0.510179,1.70099,1.725,
1640014422804,0.501439,1.70099,1.725,
1640014422824,0.501439,1.6817,1.725,
1640014422844,0.501439,1.6817,1.74567,
1640014422864,0.506537,1.6817,1.74567,
1640014422884,0.506537,1.69134,1.72555,
1640014422904,0.497798,1.69134,1.72555,
1640014422924,0.497798,1.69331,1.73002,
1640014422944,0.497798,1.69331,1.73002,
1640014422964,0.51819,1.70867,1.73002,
1640014422984,0.51819,1.70867,1.73282,
1640014423004,0.505445,1.70867,1.73282,
1640014423024,0.505445,1.69075,1.74567,
1640014423044,0.495977,1.69075,1.74567,
1640014423064,0.495977,1.70217,1.74567,
1640014423084,0.495977,1.70217,1.73152,
1640014423104,0.521832,1.70217,1.73152,
1640014423124,0.521832,1.69233,1.73524,
1640014423144,0.51819,1.69233,1.73524,
1640014423164,0.51819,1.6876,1.73226,
1640014423184,0.51819,1.6876,1.73226,
1640014423204,0.510543,1.70395,1.73226,
1640014423224,0.510543,1.70395,1.74362,
1640014423244,0.515823,1.70395,1.74362,
1640014423264,0.515823,1.68091,1.73077,
1640014423284,0.503806,1.68091,1.73077,
1640014423304,0.503806,1.6878,1.73077,
1640014423324,0.503806,1.6878,1.71624,
1640014423344,0.506537,1.6878,1.71624,
1640014423364,0.506537,1.69016,1.73114,
1640014423384,0.501439,1.69016,1.73114,
1640014423404,0.501439,1.71458,1.72891,
1640014423424,0.501439,1.71458,1.72891,
1640014423444,0.50672,1.69765,1.72891,
1640014423464,0.50672,1.69765,1.74344,
1640014423484,0.512,1.69765,1.74344,
1640014423504,0.512,1.69351,1.73505,
1640014423524,0.501075,1.69351,1.73505,
1640014423544,0.501075,1.6945,1.73505,
1640014423564,0.501075,1.6945,1.73952,
1640014423584,0.505809,1.6945,1.73952,
1640014423604,0.505809,1.70493,1.74176,
1640014423624,0.500347,1.70493,1.74176,
1640014423644,0.500347,1.68603,1.72034,
1640014423664,0.500347,1.68603,1.72034,
1640014423684,0.511636,1.68721,1.72034,
1640014423704,0.511636,1.68721,1.74511,
1640014423724,0.517644,1.68721,1.74511,
1640014423744,0.517644,1.68819,1.72015,
1640014423764,0.504717,1.68819,1.72015,
1640014423784,0.504717,1.69115,1.72015,
1640014423804,0.504717,1.69115,1.73133,
1640014423824,0.509087,1.69115,1.73133,
1640014423844,0.509087,1.69312,1.73245,
1640014423864,0.503078,1.69312,1.73245,
1640014423884,0.503078,1.69666,1.72611,
1640014423904,0.503078,1.69666,1.72611,
1640014423924,0.513274,1.70867,1.72611,
1640014423944,0.513274,1.70867,1.72611,
1640014423964,0.527658,1.70867,1.72611,
1640014423984,0.527658,1.69489,1.72369,
1640014424004,0.50854,1.69489,1.72369,
1640014424024,0.50854,1.68898,1.72369,
1640014424044,0.50854,1.68898,1.72481,
1640014424064,0.512364,1.68898,1.72481,
1640014424084,0.512364,1.70178,1.7345,
1640014424104,0.518008,1.70178,1.7345,
1640014424124,0.518008,1.68701,1.72947,
1640014424144,0.518008,1.68701,1.72947,
1640014424164,0.515277,1.70513,1.72947,
1640014424184,0.515277,1.70513,1.71848,
1640014424204,0.506902,1.70513,1.71848,
1640014424224,0.506902,1.68977,1.72593,
1640014424244,0.511454,1.68977,1.72593,
1640014424264,0.511454,1.7069,1.72593,
1640014424284,0.511454,1.7069,1.72816,
1640014424304,0.499801,1.7069,1.72816,
1640014424324,0.499801,1.69627,1.73282,
1640014424344,0.503988,1.69627,1.73282,
1640014424364,0.503988,1.69371,1.71885,
1640014424384,0.503988,1.69371,1.71885,
1640014424404,0.505263,1.70375,1.71885,
1640014424424,0.505263,1.70375,1.73002,
1640014424444,0.513092,1.70375,1.73002,
1640014424487,0.51819,1.69056,1.73394,
1640014424507,0.51819,1.69312,1.72928,
1640014424527,0.51819,1.69312,1.72928,
1640014424547,0.523835,1.69725,1.72928,
1640014424567,0.523835,1.69725,1.73058,
1640014424587,0.514913,1.69725,1.73058,
1640014424607,0.514913,1.69174,1.73338,
1640014424627,0.526748,1.69174,1.73338,
1640014424647,0.526748,1.68189,1.73338,
1640014424667,0.526748,1.68189,1.73319,
1640014424687,0.51637,1.68189,1.73319,
1640014424707,0.51637,1.6878,1.73356,
1640014424727,0.513457,1.6878,1.73356,
1640014424747,0.513457,1.69548,1.73226,
1640014424767,0.513457,1.69548,1.73226,
1640014424787,0.521832,1.69843,1.73226,
1640014424807,0.521832,1.69843,1.72425,
1640014424827,0.523289,1.69843,1.72425,
1640014424847,0.523289,1.68839,1.72872,
1640014424867,0.512728,1.68839,1.72872,
1640014424887,0.512728,1.69981,1.72872,
1640014424907,0.512728,1.69981,1.7412,
1640014424927,0.522742,1.69981,1.7412,
1640014424947,0.522742,1.68997,1.72947,
1640014424967,0.510361,1.68997,1.72947,
1640014424987,0.510361,1.71537,1.73617,
1640014425007,0.510361,1.71537,1.73617,
1640014425027,0.514913,1.70572,1.73617,
1640014425047,0.514913,1.70572,1.72928,
1640014425067,0.520375,1.70572,1.72928,
1640014425087,0.520375,1.70001,1.72686,
1640014425107,0.514185,1.70001,1.72686,
1640014425127,0.514185,1.69666,1.72686,
1640014425147,0.514185,1.69666,1.72406,
1640014425167,0.520193,1.69666,1.72406,
1640014425187,0.520193,1.70749,1.72518,
1640014425207,0.509633,1.70749,1.72518,
1640014425227,0.509633,1.70572,1.73431,
1640014425247,0.509633,1.70572,1.73431,
1640014425267,0.49889,1.69824,1.73431,
1640014425287,0.49889,1.69824,1.73412,
1640014425307,0.52256,1.69824,1.73412,
1640014425327,0.52256,1.69292,1.7276,
1640014425347,0.516552,1.69292,1.7276,
1640014425367,0.516552,1.68741,1.7276,
1640014425387,0.516552,1.68741,1.72928,
1640014425407,0.507448,1.68741,1.72928,
1640014425427,0.507448,1.70966,1.72779,
1640014425447,0.517826,1.70966,1.72779,
1640014425467,0.517826,1.69568,1.72537,
1640014425487,0.517826,1.69568,1.72537,
1640014425507,0.50417,1.69312,1.72537,
1640014425527,0.50417,1.69312,1.73375,
1640014425547,0.526202,1.69312,1.73375,
1640014425567,0.526202,1.69686,1.73189,
1640014425587,0.515277,1.69686,1.73189,
1640014425607,0.515277,1.69666,1.73189,
1640014425627,0.515277,1.69666,1.72835,
1640014425647,0.509451,1.69666,1.72835,
1640014425667,0.509451,1.69646,1.73617,
1640014425687,0.512728,1.69646,1.73617,
1640014425707,0.512728,1.69981,1.72555,
1640014425727,0.512728,1.69981,1.72555,
1640014425747,0.529297,1.69745,1.72555,
1640014425767,0.529297,1.69745,1.7358,
1640014425787,0.518555,1.69745,1.7358,
1640014425807,0.518555,1.69705,1.72909,
1640014425827,0.510543,1.69705,1.72909,
1640014425847,0.510543,1.69056,1.72909,
1640014425867,0.510543,1.69056,1.72686,
1640014425887,0.511454,1.69056,1.72686,
1640014425907,0.511454,1.69705,1.72462,
1640014425927,0.517098,1.69705,1.72462,
1640014425947,0.517098,1.69666,1.72313,
1640014425967,0.517098,1.69666,1.72313,
1640014425987,0.526566,1.68938,1.72313,
1640014426007,0.526566,1.68938,1.73431,
1640014426027,0.516187,1.68938,1.73431,
1640014426047,0.516187,1.69509,1.73561,
1640014426067,0.522742,1.69509,1.73561,
1640014426087,0.522742,1.69942,1.73561,
1640014426107,0.522742,1.69942,1.72183,
1640014426127,0.511636,1.69942,1.72183,
1640014426147,0.511636,1.69016,1.72164,
1640014426167,0.511636,1.69016,1.72164,
1640014426187,0.511636,1.70316,1.7263,
1640014426207,0.511636,1.70316,1.7263,
1640014426227,0.513821,1.69745,1.7263,
1640014426247,0.513821,1.69745,1.71494,
1640014426267,0.509815,1.69745,1.71494,
1640014426287,0.509815,1.70119,1.72146,
1640014426307,0.516552,1.70119,1.72146,
1640014426327,0.516552,1.68544,1.72146,
1640014426347,0.516552,1.68544,1.72686,
1640014426367,0.515823,1.68544,1.72686,
1640014426387,0.515823,1.71261,1.72146,
1640014426407,0.518919,1.71261,1.72146,
1640014426427,0.518919,1.69509,1.73785,
1640014426447,0.518919,1.69509,1.73785,
1640014426467,0.515459,1.69312,1.73785,
1640014426487,0.515459,1.69312,1.72351,
1640014426507,0.517826,1.69312,1.72351,
1640014426527,0.517826,1.7006,1.72965,
1640014426547,0.511089,1.7006,1.72965,
1640014426567,0.511089,1.69607,1.72965,
1640014426587,0.511089,1.69607,1.7222,
1640014426607,0.522742,1.69607,1.7222,
1640014426627,0.522742,1.69292,1.72593,
1640014426647,0.515823,1.69292,1.72593,
1640014426667,0.515823,1.70001,1.73487,
1640014426687,0.515823,1.70001,1.73487,
1640014426707,0.519829,1.68563,1.73487,
1640014426727,0.519829,1.68563,1.72686,
1640014426747,0.516187,1.68563,1.72686,
1640014426767,0.516187,1.69548,1.72332,
1640014426787,0.516734,1.69548,1.72332,
1640014426807,0.516734,1.68071,1.72332,
1640014426827,0.516734,1.68071,1.72928,
1640014426847,0.518372,1.68071,1.72928,
1640014426867,0.518372,1.70434,1.73878,
1640014426887,0.534213,1.70434,1.73878,
1640014426907,0.534213,1.69312,1.72555,
1640014426927,0.534213,1.69312,1.72555,
1640014426947,0.511272,1.69194,1.72555,
1640014426967,0.511272,1.69194,1.73468,
1640014426987,0.512546,1.69194,1.73468,
1640014427007,0.512546,1.69686,1.73021,
1640014427027,0.52165,1.69686,1.73021,
1640014427047,0.52165,1.68997,1.73021,
1640014427067,0.52165,1.68997,1.7345,
1640014427087,0.514185,1.68997,1.7345,
1640014427107,0.514185,1.70572,1.72518,
1640014427127,0.528205,1.70572,1.72518,
1640014427147,0.528205,1.70198,1.72742,
1640014427167,0.528205,1.70198,1.72742,
1640014427187,0.513274,1.70296,1.72742,
1640014427207,0.513274,1.70296,1.72816,
1640014427227,0.518919,1.70296,1.72816,
1640014427247,0.518919,1.69981,1.73021,
1640014427267,0.513638,1.69981,1.73021,
1640014427287,0.513638,1.70532,1.73021,
1640014427307,0.513638,1.70532,1.72816,
1640014427327,0.512364,1.70532,1.72816,
1640014427347,0.512364,1.70493,1.71829,
1640014427367,0.529479,1.70493,1.71829,
1640014427387,0.529479,1.69528,1.71959,
1640014427407,0.529479,1.69528,1.71959,
1640014427427,0.508722,1.70139,1.71959,
1640014427447,0.508722,1.70139,1.73412,
1640014427467,0.505627,1.70139,1.73412,
1640014427487,0.505627,1.70473,1.72816,
1640014427507,0.514913,1.70473,1.72816,
1640014427527,0.514913,1.69705,1.72816,
1640014427547,0.514913,1.69705,1.72164,
1640014427567,0.511454,1.69705,1.72164,
1640014427587,0.511454,1.7006,1.73002,
1640014427607,0.518372,1.7006,1.73002,
1640014427627,0.518372,1.688,1.71848,
1640014427647,0.518372,1.688,1.71848,
1640014427667,0.510907,1.69469,1.71848,
1640014427687,0.510907,1.69469,1.7304,
1640014427707,0.52074,1.69469,1.7304,
1640014427727,0.52074,1.70887,1.73338,
1640014427747,0.529297,1.70887,1.73338,
1640014427767,0.529297,1.69528,1.73338,
1640014427787,0.529297,1.69528,1.725,
1640014427807,0.531482,1.69528,1.725,
1640014427827,0.531482,1.688,1.72462,
1640014427847,0.518555,1.688,1.72462,
1640014427867,0.518555,1.69745,1.73934,
1640014427887,0.518555,1.69745,1.73934,
1640014427907,0.515823,1.67992,1.73934,
1640014427927,0.515823,1.67992,1.73263,
1640014427947,0.516916,1.67992,1.73263,
1640014427967,0.516916,1.69843,1.72425,
1640014427987,0.521832,1.69843,1.72425,
1640014428007,0.521832,1.69095,1.72425,
1640014428027,0.521832,1.69095,1.73934,
1640014428047,0.530936,1.69095,1.73934,
1640014428067,0.530936,1.68209,1.73319,
1640014428087,0.512546,1.68209,1.73319,
1640014428107,0.512546,1.69981,1.7304,
1640014428127,0.512546,1.69981,1.7304,
1640014428147,0.517644,1.69233,1.7304,
1640014428167,0.517644,1.69233,1.73226,
1640014428187,0.520193,1.69233,1.73226,
1640014428207,0.520193,1.69686,1.71959,
1640014428227,0.514913,1.69686,1.71959,
1640014428247,0.514913,1.68918,1.71959,
1640014428267,0.514913,1.68918,1.72798,
1640014428287,0.532575,1.68918,1.72798,
1640014428307,0.532575,1.69705,1.73282,
1640014428327,0.517826,1.69705,1.73282,
1640014428347,0.517826,1.6878,1.72537,
1640014428367,0.517826,1.6878,1.72537,
1640014428387,0.519101,1.69371,1.72537,
1640014428407,0.519101,1.69371,1.72723,
1640014428427,0.509815,1.69371,1.72723,
1640014428447,0.509815,1.69016,1.73077,
1640014428467,0.526566,1.69016,1.73077,
1640014428487,0.526566,1.68347,1.73077,
1640014428507,0.526566,1.68347,1.73077,
1640014428527,0.519283,1.68347,1.73077,
1640014428547,0.519283,1.69824,1.74139,
1640014428567,0.521104,1.69824,1.74139,
1640014428587,0.521104,1.69646,1.71699,
1640014428607,0.521104,1.69646,1.71699,
1640014428627,0.511089,1.6939,1.71699,
1640014428647,0.511089,1.6939,1.72127,
1640014428667,0.514731,1.6939,1.72127,
1640014428687,0.514731,1.68819,1.73133,
1640014428707,0.510179,1.68819,1.73133,
1640014428727,0.510179,1.68957,1.73133,
1640014428747,0.510179,1.68957,1.73338,
1640014428767,0.51728,1.68957,1.73338,
1640014428787,0.51728,1.6939,1.7371,
1640014428807,0.523289,1.6939,1.7371,
1640014428827,0.523289,1.70178,1.73114,
1640014428847,0.523289,1.70178,1.73114,
1640014428867,0.522742,1.70217,1.73114,
1640014428887,0.522742,1.70217,1.73301,
1640014428907,0.518737,1.70217,1.73301,
1640014428927,0.518737,1.6945,1.7276,
1640014428947,0.5313,1.6945,1.7276,
1640014428967,0.5313,1.69745,1.7276,
1640014428987,0.5313,1.69745,1.73356,
1640014429007,0.518737,1.69745,1.73356,
1640014429027,0.518737,1.70001,1.73096,
1640014429047,0.519283,1.70001,1.73096,
1640014429067,0.519283,1.70217,1.72798,
1640014429087,0.519283,1.70217,1.72798,
1640014429107,0.509087,1.70021,1.72798,
1640014429127,0.509087,1.70021,1.72462,
1640014429147,0.532028,1.70021,1.72462,
1640014429167,0.532028,1.6945,1.73207,
1640014429187,0.517644,1.6945,1.73207,
1640014429207,0.517644,1.70316,1.73207,
1640014429227,0.517644,1.70316,1.74195,
1640014429247,0.515095,1.70316,1.74195,
1640014429267,0.515095,1.68957,1.73114,
1640014429287,0.522378,1.68957,1.73114,
1640014429307,0.522378,1.69312,1.73487,
1640014429327,0.522378,1.69312,1.73487,
1640014429347,0.526566,1.68642,1.73487,
1640014429367,0.526566,1.68642,1.72742,
1640014429387,0.519829,1.68642,1.72742,
1640014429407,0.519829,1.68819,1.71922,
1640014429427,0.524745,1.68819,1.71922,
1640014429447,0.524745,1.70985,1.71922,
1640014429490,0.528569,1.69587,1.72257,
1640014429510,0.528569,1.69587,1.73096,
1640014429530,0.532392,1.69587,1.73096,
1640014429550,0.532392,1.70552,1.72835,
1640014429570,0.514367,1.70552,1.72835,
1640014429590,0.514367,1.70099,1.72835,
1640014429610,0.514367,1.70099,1.71848,
1640014429630,0.533303,1.70099,1.71848,
1640014429650,0.533303,1.7132,1.74027,
1640014429671,0.519101,1.7132,1.74027,
1640014429690,0.519101,1.6941,1.73729,
1640014429710,0.519101,1.6941,1.73729,
