time,1,2,3
1640014470053,1.94367e-06,1.00248e-05,9.14466e-06,
1640014470073,1.94367e-06,1.00248e-05,9.14466e-06,
1640014470093,1.95578e-06,1.09021e-05,9.14466e-06,
1640014470113,1.95578e-06,1.09021e-05,9.14931e-06,
1640014470133,1.88313e-06,1.09021e-05,9.14931e-06,
1640014470153,1.88313e-06,1.18688e-05,8.96957e-06,
1640014470173,1.88313e-06,1.18688e-05,8.96957e-06,
1640014470193,1.95019e-06,1.33766e-05,1.0333e-05,
1640014470213,1.95019e-06,1.33766e-05,1.0333e-05,
1640014470233,3.58187e-06,1.75526e-05,1.0333e-05,
1640014470253,3.58187e-06,1.75526e-05,1.09058e-05,
1640014470273,3.94229e-06,1.75526e-05,1.09058e-05,
1640014470293,3.94229e-06,1.88518e-05,1.17524e-05,
1640014470313,3.94229e-06,1.88518e-05,1.17524e-05,
1640014470333,4.52902e-06,2.10805e-05,1.17524e-05,
1640014470353,4.52902e-06,2.10805e-05,1.1364e-05,
1640014470373,3.83053e-06,2.10805e-05,1.1364e-05,
1640014470393,3.83053e-06,2.29422e-05,1.2232e-05,
1640014470413,3.83053e-06,2.29422e-05,1.2232e-05,
1640014470433,3.61539e-06,2.35848e-05,1.25002e-05,
1640014470453,3.61539e-06,2.35848e-05,1.25002e-05,
1640014470473,2.32458e-06,2.63769e-05,1.25002e-05,
1640014470493,2.32458e-06,2.63769e-05,1.41235e-05,
1640014470513,4.11458e-06,2.63769e-05,1.41235e-05,
1640014470533,4.11458e-06,2.6687e-05,1.53137e-05,
1640014470553,4.11458e-06,2.6687e-05,1.53137e-05,
1640014470573,3.93856e-06,2.70605e-05,1.53137e-05,
1640014470593,3.93856e-06,2.70605e-05,1.71354e-05,
1640014470613,5.93159e-06,2.70605e-05,1.71354e-05,
1640014470633,5.93159e-06,2.82144e-05,1.86283e-05,
1640014470653,5.93159e-06,2.82144e-05,1.86283e-05,
1640014470673,3.7197e-06,2.78456e-05,1.90688e-05,
1640014470693,3.7197e-06,2.78456e-05,1.90688e-05,
1640014470713,4.13135e-06,2.87294e-05,1.90688e-05,
1640014470733,4.13135e-06,2.87294e-05,1.87866e-05,
1640014470753,5.25266e-06,2.87294e-05,1.87866e-05,
1640014470773,5.25266e-06,2.97567e-05,1.88835e-05,
1640014470793,5.25266e-06,2.97567e-05,1.88835e-05,
1640014470813,4.68548e-06,3.12412e-05,1.88835e-05,
1640014470833,4.68548e-06,3.12412e-05,1.95811e-05,
1640014470853,4.29805e-06,3.12412e-05,1.95811e-05,
1640014470873,4.29805e-06,3.0851e-05,2.0423e-05,
1640014470893,4.29805e-06,3.0851e-05,2.0423e-05,
1640014470913,5.14649e-06,3.12533e-05,1.94907e-05,
